date,first_timestamp,last_timestamp,n_price_observations,n_intraday_returns,rv,session_return,is_regular_close,is_model_eligible,quality_flag
2020-10-01,2020-10-01,2020-10-01,390,389,9.040572815797779e-05,-0.002062136607190768,True,True,eligible_regular_session
2020-10-02,2020-10-02,2020-10-02,390,389,0.0001324403645060554,0.005342241768437452,True,True,eligible_regular_session
2020-10-05,2020-10-05,2020-10-05,390,389,2.3190401308104504e-05,0.009608838870216784,True,True,eligible_regular_session
2020-10-06,2020-10-06,2020-10-06,390,389,0.0001504987228862309,-0.015120347838925019,True,True,eligible_regular_session
2020-10-07,2020-10-07,2020-10-07,390,389,3.602470104465799e-05,0.007004264642406336,True,True,eligible_regular_session
2020-10-08,2020-10-08,2020-10-08,390,389,2.8726131074233738e-05,0.002916876944632329,True,True,eligible_regular_session
2020-10-09,2020-10-09,2020-10-09,390,389,2.2251753433498768e-05,0.003656374412839245,True,True,eligible_regular_session
2020-10-12,2020-10-12,2020-10-12,390,389,2.5742307848290396e-05,0.008858631948411919,True,True,eligible_regular_session
2020-10-13,2020-10-13,2020-10-13,390,389,5.7700610331738606e-05,-0.005596258790084872,True,True,eligible_regular_session
2020-10-14,2020-10-14,2020-10-14,390,389,6.433973985814833e-05,-0.0074731314886368775,True,True,eligible_regular_session
2020-10-15,2020-10-15,2020-10-15,390,389,4.982246219333831e-05,0.01150070207862808,True,True,eligible_regular_session
2020-10-16,2020-10-16,2020-10-16,390,389,3.4905380562092377e-05,-0.0048582395260735895,True,True,eligible_regular_session
2020-10-19,2020-10-19,2020-10-19,390,389,7.158255030466304e-05,-0.02007538760558957,True,True,eligible_regular_session
2020-10-20,2020-10-20,2020-10-20,390,389,9.474211234590178e-05,-0.00010165007116998496,True,True,eligible_regular_session
2020-10-21,2020-10-21,2020-10-21,390,389,7.190071402982082e-05,-0.0018817088671785442,True,True,eligible_regular_session
2020-10-22,2020-10-22,2020-10-22,390,389,5.918927605613779e-05,0.0030536588582976607,True,True,eligible_regular_session
2020-10-23,2020-10-23,2020-10-23,390,389,3.236332661202711e-05,-0.00015292527321921263,True,True,eligible_regular_session
2020-10-26,2020-10-26,2020-10-26,390,389,9.058204936970244e-05,-0.008916598569324634,True,True,eligible_regular_session
2020-10-27,2020-10-27,2020-10-27,390,389,5.340789589576506e-05,-0.004129288010947936,True,True,eligible_regular_session
2020-10-28,2020-10-28,2020-10-28,390,389,0.00013725232790590586,-0.016878523674186727,True,True,eligible_regular_session
2020-10-29,2020-10-29,2020-10-29,390,389,0.00013800081617806293,0.007940583239188422,True,True,eligible_regular_session
2020-10-30,2020-10-30,2020-10-30,390,389,0.00021785688534745255,-0.005975624750451382,True,True,eligible_regular_session
2020-11-02,2020-11-02,2020-11-02,390,389,0.00011763344564176006,0.0010911603501328898,True,True,eligible_regular_session
2020-11-03,2020-11-03,2020-11-03,390,389,7.6802543856826e-05,0.007416634488078946,True,True,eligible_regular_session
2020-11-04,2020-11-04,2020-11-04,390,389,0.00015366381531580064,0.005757611519485042,True,True,eligible_regular_session
2020-11-05,2020-11-05,2020-11-05,390,389,6.330797358897994e-05,0.003518392418630499,True,True,eligible_regular_session
2020-11-06,2020-11-06,2020-11-06,390,389,6.813735245914743e-05,0.001174646030645865,True,True,eligible_regular_session
2020-11-09,2020-11-09,2020-11-09,390,389,0.00018264954518099137,-0.0256950700514231,True,True,eligible_regular_session
2020-11-10,2020-11-10,2020-11-10,390,389,0.00014792471063543463,0.0008491491387525945,True,True,eligible_regular_session
2020-11-11,2020-11-11,2020-11-11,390,389,3.412164088143484e-05,0.001837715699354907,True,True,eligible_regular_session
2020-11-12,2020-11-12,2020-11-12,390,389,6.853921504426523e-05,-0.006653418240098354,True,True,eligible_regular_session
2020-11-13,2020-11-13,2020-11-13,390,389,3.333933288997969e-05,0.006194516945717986,True,True,eligible_regular_session
2020-11-16,2020-11-16,2020-11-16,390,389,3.874207995734106e-05,0.004366680464162257,True,True,eligible_regular_session
2020-11-17,2020-11-17,2020-11-17,390,389,3.2184658698083574e-05,0.0017272286716671452,True,True,eligible_regular_session
2020-11-18,2020-11-18,2020-11-18,390,389,3.55373093867964e-05,-0.011739647496837527,True,True,eligible_regular_session
2020-11-19,2020-11-19,2020-11-19,390,389,4.0386611121799395e-05,0.00803912872340985,True,True,eligible_regular_session
2020-11-20,2020-11-20,2020-11-20,390,389,2.6261645546307766e-05,-0.0057929422161745224,True,True,eligible_regular_session
2020-11-23,2020-11-23,2020-11-23,390,389,3.966861036338706e-05,5.589574327434453e-05,True,True,eligible_regular_session
2020-11-24,2020-11-24,2020-11-24,390,389,3.10617217505894e-05,0.008360783906447756,True,True,eligible_regular_session
2020-11-25,2020-11-25,2020-11-25,390,389,1.8294948499295034e-05,-0.0002781943825430915,True,True,eligible_regular_session
2020-11-27,2020-11-27,2020-11-27,232,231,9.384223900997667e-06,-0.0006456886768590301,False,False,short_or_incomplete
2020-11-30,2020-11-30,2020-11-30,390,389,4.401157457314461e-05,-0.0017918780363221016,True,True,eligible_regular_session
2020-12-01,2020-12-01,2020-12-01,390,389,3.5624018346613165e-05,0.0008851830775842555,True,True,eligible_regular_session
2020-12-02,2020-12-02,2020-12-02,390,389,2.071425749179706e-05,0.00544404946598584,True,True,eligible_regular_session
2020-12-03,2020-12-03,2020-12-03,390,389,2.9831659090739975e-05,-0.001174814406798575,True,True,eligible_regular_session
2020-12-04,2020-12-04,2020-12-04,390,389,1.2160988252372416e-05,0.006439245636932081,True,True,eligible_regular_session
2020-12-07,2020-12-07,2020-12-07,390,389,1.4492054300958166e-05,-5.417455584955751e-05,True,True,eligible_regular_session
2020-12-08,2020-12-08,2020-12-08,390,389,1.195476334844403e-05,0.005099751190645814,True,True,eligible_regular_session
2020-12-09,2020-12-09,2020-12-09,390,389,5.6602764040895545e-05,-0.010144366611922142,True,True,eligible_regular_session
2020-12-10,2020-12-10,2020-12-10,390,389,4.781774624419619e-05,0.003492902370488906,True,True,eligible_regular_session
2020-12-11,2020-12-11,2020-12-11,390,389,3.047026819970074e-05,0.0028457454017039563,True,True,eligible_regular_session
2020-12-14,2020-12-14,2020-12-14,390,389,4.224453374251545e-05,-0.010879707588393638,True,True,eligible_regular_session
2020-12-15,2020-12-15,2020-12-15,390,389,2.0271914537281797e-05,0.005542496145483366,True,True,eligible_regular_session
2020-12-16,2020-12-16,2020-12-16,390,389,1.7635779209950717e-05,0.0007406066284939298,True,True,eligible_regular_session
2020-12-17,2020-12-17,2020-12-17,390,389,1.385272168835169e-05,0.00023373556554236044,True,True,eligible_regular_session
2020-12-18,2020-12-18,2020-12-18,390,389,3.832086711225052e-05,-0.0039592081670394436,True,True,eligible_regular_session
2020-12-21,2020-12-21,2020-12-21,390,389,6.50821685020579e-05,0.008250674569285453,True,True,eligible_regular_session
2020-12-22,2020-12-22,2020-12-22,390,389,2.8156901632390022e-05,-0.00195363632114884,True,True,eligible_regular_session
2020-12-23,2020-12-23,2020-12-23,390,389,1.773226860223377e-05,-0.0031198065212764653,True,True,eligible_regular_session
2020-12-24,2020-12-24,2020-12-24,232,231,6.5386762199487e-06,0.0018190693708008095,False,False,short_or_incomplete
2020-12-28,2020-12-28,2020-12-28,390,389,7.180915214707291e-06,0.0013904314318232678,True,True,eligible_regular_session
2020-12-29,2020-12-29,2020-12-29,390,389,2.3187114495859452e-05,-0.007534356356506198,True,True,eligible_regular_session
2020-12-30,2020-12-30,2020-12-30,390,389,1.0956953448563223e-05,-0.0019404255485284928,True,True,eligible_regular_session
2020-12-31,2020-12-31,2020-12-31,390,389,1.239547720221648e-05,0.006396351196164035,True,True,eligible_regular_session
2021-01-04,2021-01-04,2021-01-04,390,389,0.0001004149618587867,-0.017474979403507916,True,True,eligible_regular_session
2021-01-05,2021-01-05,2021-01-05,390,389,4.5129268553805687e-05,0.007245540276744116,True,True,eligible_regular_session
2021-01-06,2021-01-06,2021-01-06,390,389,0.00010254006883817456,0.009002007772752924,True,True,eligible_regular_session
2021-01-07,2021-01-07,2021-01-07,390,389,2.552761909017458e-05,0.007584590680729902,True,True,eligible_regular_session
2021-01-08,2021-01-08,2021-01-08,390,389,5.797402280861432e-05,0.0009129327091196543,True,True,eligible_regular_session
2021-01-11,2021-01-11,2021-01-11,390,389,3.8479522629100155e-05,0.00258753490772815,True,True,eligible_regular_session
2021-01-12,2021-01-12,2021-01-12,390,389,4.074548259042829e-05,-0.0004970760720775816,True,True,eligible_regular_session
2021-01-13,2021-01-13,2021-01-13,390,389,2.0568402586951857e-05,0.0018283509746901975,True,True,eligible_regular_session
2021-01-14,2021-01-14,2021-01-14,390,389,1.9113696940922106e-05,-0.005802051059850823,True,True,eligible_regular_session
2021-01-15,2021-01-15,2021-01-15,390,389,4.900505103767269e-05,-0.0032189082190406905,True,True,eligible_regular_session
2021-01-19,2021-01-19,2021-01-19,390,389,2.109615384709482e-05,-0.0006079083535129097,True,True,eligible_regular_session
2021-01-20,2021-01-20,2021-01-20,390,389,1.778593570895326e-05,0.008062951568110712,True,True,eligible_regular_session
2021-01-21,2021-01-21,2021-01-21,390,389,1.6505221445128577e-05,-0.000939123104516524,True,True,eligible_regular_session
2021-01-22,2021-01-22,2021-01-22,390,389,1.7250963190090277e-05,0.001458960489098241,True,True,eligible_regular_session
2021-01-25,2021-01-25,2021-01-25,390,389,9.078662991570855e-05,0.00046438565078680383,True,True,eligible_regular_session
2021-01-26,2021-01-26,2021-01-26,390,389,2.7290702960286187e-05,-0.005034100200708443,True,True,eligible_regular_session
2021-01-27,2021-01-27,2021-01-27,390,389,0.00014658832508389634,-0.013250241179040067,True,True,eligible_regular_session
2021-01-28,2021-01-28,2021-01-28,390,389,8.365745704840488e-05,0.0028092506776642135,True,True,eligible_regular_session
2021-01-29,2021-01-29,2021-01-29,390,389,0.00018292413598881558,-0.013707619707666594,True,True,eligible_regular_session
2021-02-01,2021-02-01,2021-02-01,390,389,5.684368499791501e-05,0.005010810538551887,True,True,eligible_regular_session
2021-02-02,2021-02-02,2021-02-02,390,389,2.5382754638349255e-05,0.0044710107520624836,True,True,eligible_regular_session
2021-02-03,2021-02-03,2021-02-03,390,389,3.331165985416149e-05,-0.001385423016890715,True,True,eligible_regular_session
2021-02-04,2021-02-04,2021-02-04,390,389,1.6187469087189014e-05,0.007705728465159679,True,True,eligible_regular_session
2021-02-05,2021-02-05,2021-02-05,390,389,1.4389079760672226e-05,-0.0010645712249491188,True,True,eligible_regular_session
2021-02-08,2021-02-08,2021-02-08,390,389,1.165412491885472e-05,0.0028158694406671667,True,True,eligible_regular_session
2021-02-09,2021-02-09,2021-02-09,390,389,9.76859282750189e-06,0.0013712755777163142,True,True,eligible_regular_session
2021-02-10,2021-02-10,2021-02-10,390,389,5.036905238144935e-05,-0.005305133414527356,True,True,eligible_regular_session
2021-02-11,2021-02-11,2021-02-11,390,389,3.130762170319608e-05,-0.0009695881796235365,True,True,eligible_regular_session
2021-02-12,2021-02-12,2021-02-12,390,389,1.140724912116567e-05,0.0068339022198729725,True,True,eligible_regular_session
2021-02-16,2021-02-16,2021-02-16,390,389,3.278048523066778e-05,-0.003766272496567616,True,True,eligible_regular_session
2021-02-17,2021-02-17,2021-02-17,390,389,4.300806327894642e-05,0.005381293271703798,True,True,eligible_regular_session
2021-02-18,2021-02-18,2021-02-18,390,389,3.6326780510884986e-05,0.0030655639640470985,True,True,eligible_regular_session
2021-02-19,2021-02-19,2021-02-19,390,389,2.7440544865804844e-05,-0.005475311661236904,True,True,eligible_regular_session
2021-02-22,2021-02-22,2021-02-22,390,389,3.575112624948849e-05,-0.0009202822332589845,True,True,eligible_regular_session
2021-02-23,2021-02-23,2021-02-23,390,389,0.00012545433904113536,0.008264467080852581,True,True,eligible_regular_session
2021-02-24,2021-02-24,2021-02-24,390,389,6.093047955683804e-05,0.013641593739946367,True,True,eligible_regular_session
2021-02-25,2021-02-25,2021-02-25,390,389,0.0001844991262917517,-0.021340654465483225,True,True,eligible_regular_session
2021-02-26,2021-02-26,2021-02-26,390,389,0.00021809479567940935,-0.009662390317070434,True,True,eligible_regular_session
2021-03-01,2021-03-01,2021-03-01,390,389,3.934785161067361e-05,0.008530823263186823,True,True,eligible_regular_session
2021-03-02,2021-03-02,2021-03-02,390,389,6.211398829706534e-05,-0.009110496801932908,True,True,eligible_regular_session
2021-03-03,2021-03-03,2021-03-03,390,389,0.00010615901223620728,-0.012468191377286532,True,True,eligible_regular_session
2021-03-04,2021-03-04,2021-03-04,390,389,0.00032874644337578404,-0.013778568322009617,True,True,eligible_regular_session
2021-03-05,2021-03-05,2021-03-05,390,389,0.0002872955891153465,0.009956786551097292,True,True,eligible_regular_session
2021-03-08,2021-03-08,2021-03-08,390,389,0.0001477051422662755,-0.007798718365932044,True,True,eligible_regular_session
2021-03-09,2021-03-09,2021-03-09,390,389,4.994768634067842e-05,0.0020232434340909803,True,True,eligible_regular_session
2021-03-10,2021-03-10,2021-03-10,390,389,8.052403180921423e-05,-0.0007409810260740725,True,True,eligible_regular_session
2021-03-11,2021-03-11,2021-03-11,390,389,2.793842540023788e-05,0.0028448798037922444,True,True,eligible_regular_session
2021-03-12,2021-03-12,2021-03-12,390,389,3.435500075853427e-05,0.005207404841698375,True,True,eligible_regular_session
2021-03-15,2021-03-15,2021-03-15,390,389,1.9545642654262058e-05,0.0055110897959898585,True,True,eligible_regular_session
2021-03-16,2021-03-16,2021-03-16,390,389,2.516006334766888e-05,-0.0026210881426296097,True,True,eligible_regular_session
2021-03-17,2021-03-17,2021-03-17,390,389,6.377472134690073e-05,0.007225408392638176,True,True,eligible_regular_session
2021-03-18,2021-03-18,2021-03-18,390,389,4.9662516041538345e-05,-0.0084897364560836,True,True,eligible_regular_session
2021-03-19,2021-03-19,2021-03-19,390,389,6.0748300452307106e-05,-0.0004268365217053526,True,True,eligible_regular_session
2021-03-22,2021-03-22,2021-03-22,390,389,1.9149849403786344e-05,0.005657172995443172,True,True,eligible_regular_session
2021-03-23,2021-03-23,2021-03-23,390,389,4.295106995689064e-05,-0.005640167123711068,True,True,eligible_regular_session
2021-03-24,2021-03-24,2021-03-24,390,389,4.686348688118382e-05,-0.009489198884825195,True,True,eligible_regular_session
2021-03-25,2021-03-25,2021-03-25,390,389,9.374622617608624e-05,0.00994588008636114,True,True,eligible_regular_session
2021-03-26,2021-03-26,2021-03-26,390,389,4.172436543120607e-05,0.01272186429334805,True,True,eligible_regular_session
2021-03-29,2021-03-29,2021-03-29,390,389,5.955045760789958e-05,0.002586743005211016,True,True,eligible_regular_session
2021-03-30,2021-03-30,2021-03-30,390,389,3.925974942218251e-05,-0.0007548227597896051,True,True,eligible_regular_session
2021-03-31,2021-03-31,2021-03-31,390,389,1.9618750926521e-05,0.0008157120686744282,True,True,eligible_regular_session
2021-04-01,2021-04-01,2021-04-01,390,389,9.818683578578772e-06,0.005050307953582003,True,True,eligible_regular_session
2021-04-05,2021-04-05,2021-04-05,390,389,1.299416702005421e-05,0.006902986085710207,True,True,eligible_regular_session
2021-04-06,2021-04-06,2021-04-06,390,389,1.162633871798304e-05,0.0007390212111338129,True,True,eligible_regular_session
2021-04-07,2021-04-07,2021-04-07,390,389,1.3495916965732724e-05,0.0014102869879632288,True,True,eligible_regular_session
2021-04-08,2021-04-08,2021-04-08,390,389,8.820953430449828e-06,0.001372603350020897,True,True,eligible_regular_session
2021-04-09,2021-04-09,2021-04-09,390,389,8.135301581804547e-06,0.007521383026299785,True,True,eligible_regular_session
2021-04-12,2021-04-12,2021-04-12,390,389,1.047861831167501e-05,0.001306532240130418,True,True,eligible_regular_session
2021-04-13,2021-04-13,2021-04-13,390,389,7.06841700147394e-06,0.0031539205835002535,True,True,eligible_regular_session
2021-04-14,2021-04-14,2021-04-14,390,389,2.3134458797928006e-05,-0.0033101956574114904,True,True,eligible_regular_session
2021-04-15,2021-04-15,2021-04-15,390,389,1.0545346944809645e-05,0.004181703237840824,True,True,eligible_regular_session
2021-04-16,2021-04-16,2021-04-16,390,389,1.0739500680941388e-05,-7.168698597529993e-05,True,True,eligible_regular_session
2021-04-19,2021-04-19,2021-04-19,390,389,2.8375873259932253e-05,-0.0031912408295711,True,True,eligible_regular_session
2021-04-20,2021-04-20,2021-04-20,390,389,2.7860931781165183e-05,-0.004621297769408915,True,True,eligible_regular_session
2021-04-21,2021-04-21,2021-04-21,390,389,1.3269329199797013e-05,0.01027507757455233,True,True,eligible_regular_session
